38:17:c3:1f:0e:12,80:8d:b7:55:39:c2,38:17:c3:19:d7:62,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,00:4e:35:df:06:41,44:48:c1:a5:82:30,00:4e:35:df:06:42,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,00:4e:35:de:e1:12,00:4e:35:de:e1:10,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,b4:5d:50:e1:96:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:1f:0e:00,38:17:c3:19:45:b1,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:3a:42,38:17:c3:1f:01:80,b4:5d:50:e1:92:33,38:17:c3:1e:ff:00,00:4e:35:de:e1:11,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,80:8d:b7:55:3a:52,38:17:c3:1e:ff:01,60:32:b1:3e:1a:b8,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,38:17:c3:1e:ff:12,80:8d:b7:55:35:03,00:4e:35:df:06:40,80:8d:b7:55:3a:41,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,44:48:c1:a5:82:21,80:8d:b7:55:25:e3,38:17:c3:19:71:90,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,38:17:c3:1f:22:32,38:17:c3:1f:22:31,80:8d:b7:55:25:e0,20:a6:cd:50:24:a1,38:17:c3:1f:09:93,38:17:c3:1f:09:90,b4:5d:50:e1:96:51,44:48:c1:a5:82:22,44:48:c1:a5:82:20,20:a6:cd:42:0b:f0,72:32:b1:3e:1a:b8,38:17:c3:19:71:91,38:17:c3:1f:00:b0,38:17:c3:19:55:52,80:8d:b7:55:25:e1,20:a6:cd:42:0b:f3,38:17:c3:19:45:a2,38:17:c3:19:55:51,b4:5d:50:e1:92:31,68:ff:7b:e4:af:39,b4:5d:50:e1:92:23,38:17:c3:1f:09:83,38:17:c3:19:55:50,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,00:4e:35:de:d7:52,00:4e:35:de:e1:02,38:17:c3:1f:08:50,a8:bd:27:4c:bd:32,b4:5d:50:e1:92:20,38:17:c3:1f:08:51,38:17:c3:1f:08:52,00:4e:35:de:d7:43,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,44:48:c1:91:95:b3,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,00:4e:35:de:d7:53,00:4e:35:df:0e:12,a8:bd:27:4c:bd:31,44:48:c1:91:95:b0,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:e1:01,00:4e:35:de:e1:00,38:17:c3:19:71:92,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,a8:bd:27:4c:bd:30,38:17:c3:19:36:30,00:4e:35:df:0e:11,a8:bd:27:4c:bd:21,44:48:c1:91:95:b1,44:48:c1:91:95:b2,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:19:36:31,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,a8:bd:27:4c:bd:22,00:4e:35:df:0e:02,38:17:c3:1e:fc:a0,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,00:4e:35:df:0e:10,38:17:c3:1e:fc:a2,a8:bd:27:4c:bd:20,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:1f:0f:90,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,00:4e:35:df:27:01,00:4e:35:df:27:02,00:4e:35:df:27:00,38:17:c3:1b:08:b0,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:df:27:12,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,00:4e:35:df:27:11,x,y,timestamp
-85,-83,-100,-81,-81,-85,-100,-84,-100,-77,-50,-63,-77,-62,-78,-70,-77,-69,-69,-69,-36,-71,-69,-78,-86,-86,-81,-100,-81,-100,-60,-62,-61,-100,-100,-82,-100,-80,-100,-79,-100,-89,-100,-89,-100,-100,-100,-91,-89,-100,-100,-82,-83,-76,-75,-90,-87,-91,-83,-91,-100,-100,-76,-100,-92,-100,-70,-100,-100,-71,-100,-100,-70,-71,-100,-85,-51,-78,-81,-81,-88,-74,-100,-91,-100,-100,-100,-81,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-59,-79,-100,-100,-58,-100,-84,-100,-100,-59,-100,-100,-100,-100,-100,-100,-81,-92,-83,-100,-100,-100,-100,-100,-100,-100,-100,-69,-66,-77,-100,-82,-84,-100,-100,-100,-82,-83,-100,-100,-100,-100,-85,-100,-80,-80,-100,-100,-100,-100,-100,-86,-86,-86,-82,-87,-87,-87,-87,-87,-73,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-182,25816924743068
-81,-83,-100,-79,-81,-82,-100,-80,-100,-74,-51,-65,-79,-65,-80,-73,-79,-71,-72,-73,-43,-73,-70,-81,-82,-81,-83,-100,-83,-100,-58,-57,-58,-100,-100,-83,-100,-82,-100,-78,-100,-89,-100,-89,-100,-100,-100,-91,-89,-100,-100,-82,-83,-74,-75,-90,-87,-91,-84,-91,-100,-100,-77,-100,-92,-100,-71,-100,-100,-66,-100,-100,-66,-64,-100,-85,-65,-74,-79,-76,-88,-74,-100,-91,-100,-100,-100,-81,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-64,-80,-100,-100,-63,-100,-84,-100,-100,-64,-100,-100,-100,-100,-100,-100,-81,-92,-80,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-69,-100,-84,-80,-100,-100,-100,-94,-81,-100,-100,-100,-100,-85,-100,-80,-80,-100,-100,-100,-100,-100,-86,-86,-86,-82,-87,-87,-87,-89,-87,-73,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-182,25822038814003
-86,-81,-100,-80,-80,-87,-100,-87,-100,-75,-51,-66,-82,-65,-82,-71,-83,-71,-71,-71,-30,-71,-71,-81,-82,-81,-83,-100,-83,-100,-59,-60,-60,-100,-100,-83,-100,-83,-100,-78,-100,-89,-100,-89,-100,-100,-100,-91,-89,-100,-100,-82,-83,-75,-75,-90,-87,-91,-84,-91,-100,-100,-79,-100,-92,-100,-70,-100,-100,-66,-100,-100,-66,-64,-100,-85,-66,-74,-79,-77,-88,-76,-100,-91,-100,-100,-100,-79,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-55,-79,-100,-100,-55,-100,-84,-100,-100,-57,-100,-100,-100,-100,-100,-100,-82,-92,-83,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100,-84,-80,-100,-100,-100,-81,-79,-100,-100,-100,-100,-85,-100,-80,-80,-100,-100,-100,-100,-100,-86,-86,-86,-82,-87,-87,-88,-89,-90,-73,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-182,25827059610928
-85,-81,-100,-84,-82,-85,-100,-85,-100,-76,-53,-68,-82,-68,-83,-71,-81,-70,-70,-70,-30,-72,-70,-81,-82,-81,-84,-100,-85,-100,-57,-58,-58,-100,-100,-83,-100,-84,-100,-78,-100,-89,-100,-91,-100,-100,-100,-91,-89,-100,-100,-82,-83,-74,-74,-90,-87,-91,-84,-91,-100,-100,-79,-100,-92,-100,-71,-100,-100,-66,-100,-100,-66,-64,-100,-85,-68,-74,-78,-80,-88,-74,-100,-91,-100,-100,-100,-77,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-59,-78,-100,-100,-56,-100,-84,-100,-100,-59,-100,-100,-100,-100,-100,-100,-81,-92,-81,-100,-100,-100,-100,-100,-100,-100,-100,-69,-70,-70,-100,-84,-80,-100,-100,-100,-79,-78,-100,-100,-100,-100,-85,-100,-80,-82,-100,-100,-100,-100,-100,-81,-80,-79,-82,-87,-87,-86,-87,-90,-80,-88,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-182,25832185417489
-83,-81,-100,-84,-82,-83,-100,-83,-100,-78,-51,-68,-79,-65,-80,-73,-79,-71,-70,-72,-31,-73,-73,-81,-82,-81,-83,-100,-82,-100,-58,-60,-58,-100,-100,-83,-100,-82,-100,-78,-100,-89,-100,-90,-100,-100,-100,-91,-89,-100,-100,-82,-83,-79,-77,-90,-87,-91,-84,-91,-100,-100,-79,-100,-92,-100,-73,-100,-100,-66,-100,-100,-68,-65,-100,-85,-67,-73,-78,-76,-88,-73,-100,-91,-100,-100,-100,-77,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-57,-78,-100,-100,-58,-100,-84,-100,-100,-55,-100,-100,-100,-100,-100,-100,-81,-92,-84,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-66,-100,-81,-83,-100,-100,-100,-82,-82,-100,-100,-100,-100,-83,-100,-82,-82,-100,-100,-100,-100,-100,-81,-80,-79,-81,-87,-87,-89,-87,-90,-80,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-182,25837287892591
-80,-81,-100,-84,-80,-80,-100,-80,-100,-73,-55,-68,-81,-73,-80,-69,-81,-70,-69,-70,-30,-75,-73,-81,-82,-84,-88,-100,-87,-100,-61,-60,-60,-100,-100,-88,-100,-87,-100,-76,-100,-100,-100,-90,-100,-100,-100,-91,-89,-100,-100,-100,-100,-73,-73,-90,-87,-93,-82,-91,-100,-100,-75,-100,-95,-100,-73,-100,-100,-66,-100,-100,-67,-68,-100,-85,-67,-75,-78,-78,-86,-73,-100,-91,-100,-100,-100,-86,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-67,-87,-100,-100,-67,-92,-84,-100,-100,-67,-100,-100,-100,-100,-100,-100,-81,-91,-74,-100,-100,-100,-100,-100,-100,-100,-100,-73,-68,-66,-100,-81,-75,-100,-100,-100,-78,-80,-100,-100,-100,-100,-83,-100,-84,-82,-100,-100,-100,-100,-100,-81,-80,-79,-81,-87,-87,-89,-87,-90,-83,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-209,25881537420855
-80,-81,-100,-80,-80,-79,-100,-80,-100,-74,-62,-72,-81,-75,-81,-68,-80,-69,-71,-69,-30,-72,-74,-83,-83,-83,-85,-100,-85,-100,-58,-58,-58,-100,-100,-85,-100,-85,-100,-78,-100,-100,-100,-90,-100,-100,-100,-91,-89,-100,-100,-100,-100,-74,-75,-90,-87,-93,-82,-91,-100,-100,-77,-100,-92,-100,-73,-100,-100,-68,-100,-100,-68,-68,-100,-85,-75,-80,-78,-77,-86,-75,-100,-91,-100,-100,-100,-86,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-64,-87,-100,-100,-67,-92,-84,-100,-100,-73,-100,-100,-100,-100,-100,-100,-81,-93,-75,-100,-100,-100,-100,-100,-100,-100,-100,-73,-68,-66,-100,-81,-75,-100,-100,-100,-80,-82,-100,-100,-100,-100,-83,-100,-81,-82,-100,-100,-100,-100,-100,-81,-80,-79,-81,-87,-87,-89,-87,-90,-83,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-209,25886653170854
-81,-79,-100,-80,-81,-81,-100,-81,-100,-74,-61,-72,-81,-75,-81,-70,-79,-70,-69,-70,-29,-72,-74,-82,-83,-83,-85,-100,-84,-100,-59,-61,-59,-100,-100,-84,-100,-84,-100,-75,-100,-100,-100,-90,-100,-100,-100,-91,-89,-100,-100,-100,-100,-74,-74,-90,-87,-93,-82,-91,-100,-100,-79,-100,-94,-100,-73,-100,-100,-69,-100,-100,-68,-68,-100,-85,-75,-79,-86,-78,-86,-81,-100,-91,-100,-100,-100,-87,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-68,-86,-100,-100,-67,-92,-84,-100,-100,-66,-100,-100,-100,-100,-100,-100,-80,-93,-74,-100,-100,-100,-100,-100,-100,-100,-100,-73,-68,-66,-100,-81,-75,-100,-100,-100,-81,-80,-100,-100,-100,-100,-74,-100,-80,-82,-100,-100,-100,-100,-100,-81,-80,-79,-81,-87,-87,-89,-87,-90,-83,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-209,25891783862154
-81,-79,-100,-80,-81,-80,-100,-80,-100,-74,-57,-72,-80,-74,-81,-69,-81,-70,-70,-70,-29,-72,-69,-83,-83,-83,-85,-100,-84,-100,-58,-60,-59,-100,-100,-85,-100,-84,-100,-75,-100,-100,-100,-90,-100,-100,-100,-91,-89,-100,-100,-83,-83,-75,-74,-90,-87,-93,-84,-91,-100,-100,-79,-100,-94,-100,-71,-100,-100,-70,-100,-100,-68,-68,-100,-85,-75,-78,-86,-78,-90,-81,-100,-91,-100,-100,-100,-87,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-66,-86,-100,-100,-68,-92,-84,-100,-100,-64,-100,-100,-100,-100,-100,-100,-80,-93,-75,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-74,-100,-82,-74,-100,-100,-100,-81,-80,-100,-100,-100,-100,-74,-100,-82,-82,-100,-100,-100,-100,-100,-81,-80,-79,-81,-87,-87,-89,-87,-90,-81,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-209,25897228086006
-82,-80,-100,-80,-81,-82,-100,-82,-100,-77,-61,-72,-81,-73,-82,-68,-82,-68,-68,-67,-30,-74,-72,-87,-83,-86,-85,-100,-83,-100,-60,-61,-63,-100,-100,-84,-100,-84,-100,-79,-100,-100,-100,-90,-100,-100,-100,-91,-89,-100,-100,-83,-83,-77,-77,-90,-87,-93,-84,-91,-100,-100,-80,-100,-94,-100,-73,-100,-100,-68,-100,-100,-68,-70,-100,-85,-75,-78,-86,-78,-90,-76,-100,-91,-100,-100,-100,-86,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-66,-86,-100,-100,-65,-93,-84,-100,-100,-65,-100,-100,-100,-100,-100,-100,-78,-95,-78,-100,-100,-100,-100,-100,-100,-100,-100,-83,-77,-75,-100,-82,-78,-100,-100,-100,-81,-78,-100,-100,-100,-100,-77,-100,-82,-82,-100,-100,-100,-100,-100,-81,-80,-79,-81,-87,-87,-89,-87,-90,-81,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-209,25903484841368
-80,-80,-100,-80,-81,-79,-100,-78,-100,-73,-61,-72,-81,-75,-81,-70,-82,-68,-69,-69,-30,-74,-75,-87,-83,-86,-85,-100,-85,-100,-61,-60,-61,-100,-100,-83,-100,-84,-100,-76,-100,-100,-100,-90,-100,-100,-100,-91,-89,-100,-100,-83,-83,-74,-74,-100,-87,-93,-84,-100,-100,-100,-78,-100,-94,-100,-72,-100,-100,-67,-100,-100,-68,-67,-100,-85,-74,-78,-86,-78,-90,-76,-100,-91,-100,-100,-100,-86,-100,-100,-100,-100,-89,-87,-100,-100,-100,-100,-65,-86,-100,-100,-64,-93,-84,-100,-100,-63,-100,-100,-100,-100,-100,-100,-91,-93,-77,-100,-100,-100,-100,-100,-100,-100,-100,-83,-77,-75,-100,-82,-78,-100,-100,-100,-82,-84,-100,-100,-100,-100,-77,-100,-82,-82,-100,-100,-100,-100,-100,-81,-80,-79,-81,-87,-87,-89,-87,-90,-81,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-209,25909285355637
-87,-84,-100,-80,-87,-88,-100,-88,-100,-79,-44,-69,-80,-65,-79,-69,-80,-69,-68,-69,-28,-80,-80,-87,-83,-86,-84,-100,-85,-100,-66,-66,-66,-100,-100,-84,-100,-85,-100,-85,-100,-100,-100,-90,-100,-100,-100,-93,-100,-100,-100,-83,-83,-80,-80,-100,-87,-93,-84,-100,-100,-100,-80,-100,-94,-100,-80,-100,-100,-73,-100,-100,-71,-72,-100,-100,-69,-78,-86,-78,-90,-76,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-89,-87,-100,-100,-100,-100,-68,-86,-100,-100,-68,-93,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-83,-93,-72,-100,-100,-100,-100,-100,-100,-100,-100,-83,-72,-74,-100,-87,-71,-100,-100,-100,-83,-83,-100,-100,-100,-100,-72,-100,-86,-82,-100,-100,-100,-100,-100,-81,-80,-79,-81,-87,-87,-89,-87,-90,-81,-88,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-236,25939077418334
-86,-83,-100,-83,-82,-86,-100,-86,-100,-77,-45,-69,-81,-69,-82,-72,-82,-72,-73,-71,-27,-78,-73,-87,-83,-86,-87,-100,-88,-100,-67,-65,-64,-100,-100,-88,-100,-87,-100,-86,-100,-100,-100,-90,-100,-100,-100,-93,-100,-100,-100,-85,-86,-77,-77,-100,-87,-93,-86,-100,-100,-100,-79,-100,-94,-100,-77,-100,-100,-67,-100,-100,-67,-67,-100,-100,-73,-79,-82,-87,-90,-78,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-64,-81,-100,-100,-64,-93,-90,-100,-100,-66,-100,-100,-100,-100,-100,-100,-85,-93,-69,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-74,-100,-85,-71,-100,-100,-100,-82,-83,-100,-100,-100,-100,-72,-100,-86,-78,-100,-100,-100,-100,-100,-81,-84,-84,-78,-87,-100,-89,-87,-90,-80,-88,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-236,25945208081144
-85,-82,-100,-83,-82,-87,-100,-86,-100,-83,-46,-70,-83,-70,-83,-68,-83,-69,-73,-70,-28,-77,-76,-87,-83,-86,-90,-100,-88,-100,-62,-62,-61,-100,-100,-91,-100,-90,-100,-77,-100,-100,-100,-90,-100,-100,-100,-93,-100,-100,-100,-83,-83,-82,-83,-100,-87,-93,-83,-100,-100,-100,-80,-100,-94,-100,-77,-100,-100,-72,-100,-100,-70,-73,-100,-100,-71,-79,-82,-77,-90,-78,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-65,-81,-100,-100,-64,-93,-90,-100,-100,-62,-100,-100,-100,-100,-100,-100,-83,-93,-71,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-74,-100,-84,-70,-100,-100,-100,-84,-85,-100,-100,-100,-100,-71,-100,-81,-78,-100,-100,-100,-100,-100,-81,-84,-84,-76,-87,-100,-89,-87,-90,-80,-88,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-236,25951072533694
-86,-84,-100,-84,-83,-87,-100,-86,-100,-80,-43,-70,-82,-69,-82,-79,-82,-80,-79,-79,-30,-78,-78,-87,-83,-86,-87,-100,-88,-100,-66,-64,-65,-100,-100,-86,-100,-87,-100,-77,-100,-100,-100,-90,-100,-100,-100,-93,-100,-100,-100,-86,-87,-80,-80,-100,-87,-93,-87,-100,-100,-100,-81,-100,-94,-100,-77,-100,-100,-74,-100,-100,-72,-74,-100,-90,-70,-81,-82,-81,-90,-78,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-64,-81,-100,-100,-63,-93,-92,-100,-100,-64,-100,-100,-100,-100,-100,-100,-86,-93,-69,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-77,-100,-84,-69,-100,-100,-100,-85,-86,-100,-100,-100,-100,-70,-100,-84,-78,-100,-100,-100,-100,-100,-83,-83,-83,-76,-90,-100,-89,-87,-90,-80,-88,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-236,25956786850358
-85,-84,-100,-84,-83,-85,-100,-86,-100,-81,-44,-69,-82,-69,-80,-69,-81,-69,-68,-69,-27,-78,-79,-87,-83,-84,-85,-100,-86,-100,-61,-60,-60,-100,-100,-85,-100,-85,-100,-80,-100,-100,-100,-90,-100,-100,-100,-93,-100,-100,-100,-86,-87,-82,-81,-100,-87,-93,-87,-100,-100,-100,-77,-100,-94,-100,-78,-100,-100,-69,-100,-100,-69,-69,-100,-90,-68,-80,-82,-78,-90,-78,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-66,-81,-100,-100,-67,-93,-92,-100,-100,-66,-100,-100,-100,-100,-100,-100,-86,-93,-73,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-77,-100,-82,-72,-100,-100,-100,-85,-85,-100,-100,-100,-100,-72,-100,-83,-78,-100,-100,-100,-100,-100,-83,-83,-83,-76,-90,-100,-89,-87,-90,-80,-88,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-236,25961903661866
-92,-84,-100,-85,-84,-92,-100,-90,-100,-81,-45,-69,-89,-70,-89,-74,-87,-73,-74,-75,-34,-78,-77,-87,-83,-84,-90,-100,-91,-100,-64,-61,-63,-100,-100,-89,-100,-92,-100,-81,-100,-100,-100,-90,-100,-100,-100,-93,-100,-100,-100,-85,-86,-81,-81,-100,-87,-93,-85,-100,-100,-100,-77,-100,-94,-100,-77,-100,-100,-74,-100,-100,-75,-76,-100,-90,-67,-80,-82,-78,-90,-78,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-67,-81,-100,-100,-64,-93,-92,-100,-100,-66,-100,-100,-100,-100,-100,-100,-84,-93,-68,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-77,-100,-87,-69,-100,-100,-100,-85,-83,-100,-100,-100,-100,-69,-100,-85,-78,-100,-100,-100,-100,-100,-85,-87,-86,-76,-90,-100,-89,-87,-90,-80,-88,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-236,25966948226760
-89,-84,-100,-85,-84,-89,-100,-87,-100,-77,-45,-74,-83,-75,-83,-71,-84,-70,-70,-68,-28,-77,-77,-87,-83,-84,-88,-100,-88,-100,-64,-65,-65,-100,-100,-89,-100,-87,-100,-78,-100,-100,-100,-90,-100,-100,-100,-93,-100,-100,-100,-85,-86,-77,-77,-100,-100,-93,-85,-100,-100,-100,-79,-100,-94,-100,-77,-100,-100,-64,-100,-100,-65,-64,-100,-90,-67,-79,-82,-79,-90,-78,-100,-92,-100,-100,-100,-82,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-64,-81,-100,-100,-67,-93,-92,-100,-100,-64,-100,-100,-100,-100,-100,-100,-88,-93,-69,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-77,-100,-89,-88,-100,-100,-100,-85,-83,-100,-100,-100,-100,-71,-100,-87,-78,-100,-100,-100,-100,-100,-85,-87,-86,-76,-90,-100,-89,-87,-90,-80,-88,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-263,25993988291906
-86,-84,-100,-85,-84,-85,-100,-86,-100,-78,-44,-75,-83,-74,-83,-70,-84,-70,-69,-70,-27,-76,-75,-86,-83,-84,-87,-100,-86,-100,-64,-63,-64,-100,-100,-87,-100,-87,-100,-78,-100,-100,-100,-90,-100,-100,-100,-93,-100,-100,-100,-88,-87,-79,-79,-100,-100,-93,-87,-100,-100,-100,-81,-100,-94,-100,-76,-100,-100,-64,-100,-100,-63,-63,-100,-90,-75,-78,-85,-80,-90,-78,-100,-92,-100,-100,-100,-82,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-67,-81,-100,-100,-65,-93,-92,-100,-100,-67,-100,-100,-100,-100,-100,-100,-87,-93,-69,-100,-100,-100,-100,-100,-100,-100,-100,-75,-73,-77,-100,-87,-69,-100,-100,-100,-87,-83,-100,-100,-100,-100,-70,-100,-85,-79,-100,-100,-100,-100,-100,-85,-87,-86,-76,-90,-100,-89,-87,-90,-80,-88,-78,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-263,25999083771592
-85,-80,-100,-80,-80,-84,-100,-85,-100,-75,-44,-75,-82,-75,-82,-68,-82,-69,-68,-68,-27,-77,-77,-85,-86,-85,-88,-100,-88,-100,-67,-66,-66,-100,-100,-89,-100,-87,-100,-78,-100,-100,-100,-90,-100,-100,-100,-93,-100,-100,-100,-83,-83,-75,-75,-100,-100,-93,-84,-100,-100,-100,-76,-100,-94,-100,-78,-100,-100,-64,-100,-100,-62,-65,-100,-90,-75,-78,-86,-77,-90,-78,-100,-91,-100,-100,-100,-82,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-69,-81,-100,-100,-66,-93,-92,-100,-100,-66,-100,-100,-100,-100,-100,-100,-87,-93,-68,-100,-100,-100,-100,-100,-100,-100,-100,-77,-73,-81,-100,-87,-67,-100,-100,-100,-87,-83,-100,-100,-100,-100,-85,-100,-85,-79,-100,-100,-100,-100,-100,-85,-87,-86,-78,-90,-100,-89,-87,-100,-80,-100,-77,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,-263,26004094220392
