38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,32:f7:72:50:57:3b,38:17:c3:1f:0e:12,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,38:17:c3:19:55:40,44:48:c1:a5:82:30,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,38:17:c3:1f:08:50,38:17:c3:1e:fc:b2,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1f:01:92,38:17:c3:1f:22:32,38:17:c3:1f:22:31,60:32:b1:3e:1a:b7,38:17:c3:1f:01:90,38:17:c3:1f:01:91,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:33,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,00:4e:35:df:06:40,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,38:17:c3:24:58:b0,72:32:b1:3e:1a:b7,38:17:c3:24:58:b1,38:17:c3:24:58:b2,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,64:e5:99:c3:13:3c,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:24:58:a0,38:17:c3:24:58:a1,80:8d:b7:55:3a:40,80:8d:b7:55:25:e3,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,00:4e:35:df:06:42,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,b4:5d:50:e1:96:50,66:2a:2f:53:7c:99,38:17:c3:19:d7:60,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,20:a6:cd:50:24:a2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,b4:5d:50:e1:92:23,00:4e:35:de:e1:00,20:a6:cd:50:24:a1,38:17:c3:1f:00:b0,00:4e:35:de:e1:11,00:4e:35:de:e1:10,80:8d:b7:55:25:e2,38:17:c3:19:45:a0,20:a6:cd:42:0b:f3,38:17:c3:19:71:90,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:19:71:91,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:f0,72:32:b1:3e:1a:b8,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,20:a6:cd:42:0b:e3,a8:bd:27:4c:bd:31,00:4e:35:de:e1:01,00:4e:35:de:e1:02,44:48:c1:91:95:b3,44:48:c1:91:95:b2,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:71:92,00:4e:35:de:d7:43,00:4e:35:df:0e:12,00:4e:35:df:0e:11,00:4e:35:df:0e:10,38:17:c3:19:36:30,38:17:c3:19:36:32,38:17:c3:19:36:31,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:22,00:4e:35:df:0e:01,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:a2,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:24:4f:02,00:4e:35:df:27:12,38:17:c3:1b:08:a2,00:4e:35:de:d7:42,00:4e:35:de:d7:40,x,y,timestamp
-100,-100,-100,-100,-87,-83,-82,-88,-86,-83,-87,-87,-81,-88,-81,-81,-82,-100,-86,-100,-100,-86,-86,-89,-88,-100,-85,-100,-85,-100,-100,-89,-86,-100,-86,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-84,-87,-84,-74,-75,-41,-73,-73,-71,-71,-94,-90,-100,-100,-100,-92,-74,-89,-100,-100,-100,-73,-73,-100,-89,-85,-84,-75,-75,-100,-85,-78,-78,-100,-100,-80,-86,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-93,-100,-100,-77,-100,-87,-87,-100,-86,-100,-100,-78,-79,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-100,-67,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-87,-100,-100,-100,-72,-75,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,39,5066387933118
-100,-100,-100,-100,-87,-83,-84,-88,-86,-83,-92,-90,-81,-88,-82,-81,-81,-100,-80,-100,-100,-78,-79,-89,-100,-100,-90,-100,-88,-100,-100,-89,-90,-100,-90,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-84,-88,-84,-73,-82,-53,-73,-75,-75,-73,-100,-90,-100,-100,-100,-92,-72,-81,-100,-83,-82,-73,-72,-100,-89,-85,-84,-83,-83,-100,-85,-81,-82,-100,-100,-80,-89,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-85,-100,-100,-88,-100,-87,-87,-100,-86,-100,-100,-86,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-100,-67,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-69,-69,-69,-100,-100,-100,-91,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,22,5111198685809
-100,-100,-100,-100,-87,-83,-84,-88,-86,-82,-90,-89,-84,-88,-83,-84,-82,-100,-84,-100,-100,-84,-85,-89,-100,-100,-85,-100,-84,-100,-100,-89,-86,-100,-84,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-84,-88,-84,-77,-85,-53,-74,-71,-71,-72,-100,-90,-100,-100,-100,-92,-75,-84,-100,-85,-84,-75,-75,-100,-80,-85,-84,-84,-84,-100,-85,-82,-82,-100,-100,-92,-92,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-85,-100,-100,-91,-100,-87,-87,-100,-86,-100,-100,-90,-89,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-64,-100,-60,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-68,-68,-69,-100,-100,-100,-91,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,22,5114992312943
-100,-100,-100,-100,-86,-83,-84,-85,-86,-84,-84,-84,-79,-84,-79,-79,-79,-100,-86,-100,-100,-86,-85,-89,-100,-100,-87,-100,-87,-100,-100,-89,-87,-100,-86,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-84,-83,-83,-81,-73,-46,-81,-70,-72,-72,-100,-90,-100,-100,-100,-92,-78,-84,-100,-85,-84,-76,-76,-100,-80,-83,-84,-74,-72,-100,-84,-82,-82,-100,-100,-92,-88,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-91,-100,-100,-87,-100,-87,-87,-100,-87,-100,-100,-87,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-65,-100,-66,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-71,-72,-71,-100,-100,-100,-91,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,22,5118799847942
-100,-100,-100,-100,-83,-83,-84,-85,-83,-84,-86,-86,-77,-87,-78,-78,-78,-100,-86,-100,-100,-88,-88,-100,-100,-100,-89,-100,-88,-100,-100,-89,-87,-100,-87,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-82,-83,-83,-77,-75,-45,-79,-71,-72,-72,-100,-90,-100,-100,-100,-92,-72,-84,-100,-82,-82,-73,-73,-100,-80,-84,-85,-75,-74,-100,-89,-85,-84,-100,-100,-86,-88,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-93,-100,-100,-87,-100,-87,-87,-100,-86,-100,-100,-85,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-61,-100,-61,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-76,-76,-73,-100,-100,-100,-91,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,22,5122605661222
-100,-100,-100,-100,-87,-83,-82,-87,-86,-84,-87,-86,-79,-86,-77,-80,-79,-100,-87,-100,-100,-88,-88,-100,-100,-100,-86,-100,-88,-100,-100,-100,-87,-100,-87,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-83,-83,-83,-80,-77,-43,-79,-74,-75,-74,-100,-90,-100,-100,-100,-92,-72,-80,-100,-80,-79,-72,-70,-100,-80,-84,-85,-75,-76,-100,-89,-84,-84,-100,-100,-84,-88,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-89,-100,-100,-87,-100,-87,-87,-100,-86,-100,-100,-87,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-61,-100,-60,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-80,-78,-80,-100,-100,-100,-91,-93,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,22,5126422354814
-100,-100,-100,-100,-87,-83,-82,-87,-86,-84,-86,-86,-78,-85,-77,-77,-78,-100,-87,-100,-100,-87,-88,-100,-100,-100,-91,-100,-91,-100,-100,-100,-91,-100,-87,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-84,-84,-84,-78,-74,-42,-78,-72,-73,-72,-100,-88,-100,-100,-100,-90,-72,-80,-100,-81,-81,-73,-73,-100,-80,-84,-85,-75,-74,-100,-89,-84,-86,-100,-100,-84,-88,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-93,-100,-100,-85,-100,-87,-87,-100,-85,-100,-100,-84,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-67,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-79,-78,-77,-100,-100,-100,-91,-90,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,272,22,5130243930177
-100,-100,-100,-100,-89,-84,-83,-91,-89,-82,-85,-84,-84,-85,-84,-86,-84,-100,-86,-100,-100,-86,-86,-100,-100,-100,-91,-100,-91,-100,-100,-100,-91,-100,-87,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100,-90,-90,-90,-82,-79,-52,-84,-78,-77,-79,-100,-88,-100,-100,-100,-90,-75,-86,-100,-87,-87,-74,-74,-100,-81,-84,-85,-79,-79,-100,-89,-84,-86,-85,-83,-84,-88,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-95,-100,-100,-89,-100,-87,-87,-100,-85,-100,-100,-90,-91,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-100,-51,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-68,-66,-68,-100,-100,-100,-87,-86,-87,-85,-91,-100,-100,-100,-100,-100,-100,-100,272,5,5176703674118
-100,-100,-100,-100,-89,-84,-95,-90,-89,-81,-85,-87,-86,-87,-86,-87,-86,-100,-86,-100,-100,-88,-86,-100,-100,-100,-91,-100,-89,-100,-100,-100,-89,-100,-87,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-73,-74,-100,-100,-100,-100,-100,-87,-86,-87,-81,-78,-56,-80,-82,-82,-81,-100,-88,-100,-100,-100,-90,-75,-85,-100,-85,-85,-75,-74,-100,-81,-84,-85,-78,-79,-100,-89,-84,-86,-86,-86,-84,-89,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-90,-100,-100,-89,-100,-100,-87,-100,-85,-100,-100,-92,-89,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-51,-100,-51,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-70,-70,-70,-100,-100,-100,-87,-92,-87,-87,-91,-100,-100,-100,-100,-100,-100,-100,272,5,5180515391095
-100,-100,-100,-100,-89,-84,-81,-90,-89,-81,-87,-87,-88,-86,-88,-86,-88,-100,-87,-100,-100,-86,-87,-100,-100,-100,-87,-100,-88,-100,-100,-100,-86,-100,-87,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100,-87,-86,-85,-79,-79,-61,-78,-72,-72,-73,-100,-88,-100,-100,-100,-90,-79,-84,-100,-83,-85,-81,-79,-100,-81,-84,-85,-80,-80,-100,-89,-84,-84,-86,-86,-84,-89,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-94,-100,-100,-91,-100,-87,-88,-100,-85,-100,-100,-90,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-50,-100,-51,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-69,-68,-65,-100,-100,-100,-88,-88,-87,-88,-88,-89,-88,-100,-100,-100,-100,-100,272,5,5184326615104
-100,-100,-100,-100,-90,-84,-81,-90,-90,-81,-85,-86,-86,-85,-85,-86,-88,-100,-87,-100,-100,-87,-87,-100,-100,-100,-87,-100,-88,-100,-100,-100,-94,-100,-87,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-73,-72,-100,-100,-100,-100,-100,-88,-86,-85,-78,-79,-56,-78,-77,-76,-76,-100,-88,-100,-100,-100,-90,-76,-84,-100,-83,-85,-75,-75,-100,-81,-84,-85,-79,-79,-100,-89,-84,-82,-86,-86,-84,-89,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-90,-100,-100,-90,-100,-87,-88,-100,-85,-100,-100,-90,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-55,-100,-55,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-70,-70,-70,-100,-100,-100,-86,-89,-87,-88,-91,-89,-88,-100,-100,-100,-100,-100,272,5,5188130446978
-100,-100,-100,-100,-90,-82,-81,-90,-90,-82,-83,-83,-83,-84,-83,-83,-83,-100,-86,-100,-100,-84,-85,-100,-100,-100,-88,-100,-89,-100,-100,-100,-88,-100,-88,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-73,-71,-100,-100,-100,-100,-100,-86,-86,-86,-81,-78,-58,-79,-74,-74,-74,-100,-88,-100,-100,-100,-90,-80,-83,-100,-83,-82,-80,-79,-100,-82,-84,-85,-79,-78,-100,-89,-84,-83,-86,-90,-84,-87,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-90,-100,-100,-86,-100,-87,-88,-100,-85,-100,-100,-87,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-50,-100,-49,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-68,-69,-70,-100,-100,-100,-86,-89,-87,-88,-91,-89,-88,-100,-100,-100,-100,-100,272,5,5191804814320
-100,-100,-100,-100,-91,-81,-81,-89,-89,-82,-88,-88,-85,-87,-83,-84,-84,-100,-87,-100,-100,-87,-85,-100,-100,-100,-88,-100,-89,-100,-100,-100,-89,-100,-88,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100,-86,-86,-86,-82,-78,-56,-81,-73,-72,-73,-100,-85,-100,-100,-100,-90,-75,-85,-100,-85,-84,-76,-75,-100,-83,-84,-85,-78,-78,-100,-89,-83,-82,-86,-90,-84,-87,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-91,-100,-100,-90,-100,-87,-90,-100,-85,-100,-100,-90,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-49,-100,-49,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-69,-69,-77,-100,-100,-100,-86,-89,-87,-88,-93,-89,-88,-100,-100,-100,-100,-100,272,5,5195630294892
-100,-100,-100,-100,-91,-81,-81,-89,-89,-82,-88,-88,-85,-87,-85,-88,-84,-100,-83,-100,-100,-83,-81,-100,-100,-100,-88,-100,-89,-100,-100,-100,-89,-100,-88,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-86,-86,-86,-82,-87,-47,-78,-72,-72,-72,-100,-86,-100,-100,-100,-90,-84,-82,-100,-82,-83,-83,-83,-100,-83,-84,-85,-87,-88,-100,-89,-84,-84,-86,-90,-84,-90,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-91,-100,-100,-89,-100,-92,-90,-100,-91,-100,-100,-87,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-47,-100,-48,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-100,-100,-100,-86,-89,-87,-88,-93,-89,-88,-100,-100,-100,-100,-100,306,5,5283383991004
-100,-100,-100,-100,-91,-82,-81,-89,-89,-82,-88,-88,-85,-87,-88,-87,-84,-100,-82,-100,-100,-81,-80,-100,-100,-100,-88,-100,-89,-100,-100,-100,-89,-100,-88,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-79,-80,-100,-100,-100,-100,-100,-86,-86,-86,-78,-89,-48,-78,-71,-71,-70,-90,-86,-100,-100,-100,-90,-84,-81,-100,-81,-81,-89,-83,-100,-83,-84,-85,-87,-89,-100,-89,-84,-84,-89,-90,-84,-90,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-89,-100,-100,-87,-100,-92,-90,-100,-90,-100,-100,-89,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-47,-100,-47,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100,-100,-100,-89,-91,-89,-88,-89,-89,-88,-100,-100,-100,-100,-100,306,5,5287189431211
-100,-100,-100,-100,-91,-86,-85,-89,-89,-86,-88,-88,-85,-87,-88,-88,-84,-100,-83,-100,-100,-83,-83,-100,-100,-100,-88,-100,-89,-100,-100,-100,-89,-100,-88,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-86,-86,-86,-74,-90,-47,-74,-74,-74,-72,-90,-86,-100,-100,-100,-90,-86,-80,-100,-80,-80,-85,-86,-100,-83,-84,-85,-88,-91,-100,-89,-84,-84,-89,-88,-84,-90,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-88,-100,-100,-88,-100,-92,-90,-100,-90,-100,-100,-88,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-48,-100,-47,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100,-100,-100,-89,-92,-89,-87,-90,-89,-88,-100,-100,-100,-100,-100,306,5,5291017726262
-100,-100,-100,-100,-91,-84,-84,-89,-89,-89,-88,-88,-88,-87,-89,-88,-86,-100,-81,-100,-100,-82,-82,-100,-100,-100,-88,-100,-89,-100,-100,-100,-89,-100,-88,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-86,-86,-86,-74,-88,-48,-74,-71,-71,-72,-92,-86,-100,-100,-100,-90,-86,-80,-100,-79,-78,-85,-86,-100,-83,-84,-85,-87,-87,-100,-89,-86,-84,-89,-88,-84,-90,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-90,-100,-100,-88,-100,-92,-90,-100,-90,-100,-100,-88,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-49,-100,-48,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-71,-66,-100,-100,-100,-89,-90,-89,-87,-90,-89,-88,-100,-100,-100,-100,-100,306,5,5294825481573
-100,-100,-100,-100,-91,-84,-84,-89,-89,-84,-88,-88,-88,-87,-89,-91,-86,-100,-82,-100,-100,-83,-82,-100,-100,-100,-88,-100,-89,-100,-100,-100,-89,-100,-88,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-79,-80,-100,-100,-100,-100,-100,-86,-86,-86,-80,-87,-49,-80,-72,-72,-72,-91,-90,-100,-100,-100,-90,-87,-80,-100,-80,-80,-87,-85,-100,-83,-84,-85,-86,-87,-100,-89,-86,-84,-89,-88,-84,-88,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-91,-100,-100,-88,-100,-91,-91,-100,-90,-100,-100,-87,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-49,-100,-49,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-100,-100,-100,-89,-92,-89,-87,-90,-89,-88,-100,-100,-100,-100,-100,306,5,5298623210269
-100,-100,-100,-100,-91,-83,-83,-89,-89,-85,-88,-88,-88,-87,-89,-91,-86,-100,-83,-100,-100,-81,-82,-100,-100,-100,-88,-100,-89,-100,-100,-100,-89,-100,-88,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-86,-86,-86,-78,-87,-50,-80,-72,-72,-73,-91,-90,-100,-100,-100,-90,-85,-76,-100,-79,-79,-84,-85,-100,-83,-100,-100,-87,-90,-100,-100,-86,-85,-88,-87,-84,-89,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-90,-100,-100,-86,-100,-91,-93,-100,-90,-100,-100,-86,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-50,-100,-50,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-67,-100,-100,-100,-90,-90,-89,-87,-91,-89,-88,-89,-100,-100,-100,-100,306,5,5302434672247
-100,-100,-100,-100,-91,-83,-83,-89,-89,-85,-88,-88,-88,-87,-85,-87,-86,-100,-86,-100,-100,-85,-87,-100,-100,-100,-88,-100,-89,-100,-100,-100,-89,-100,-88,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-86,-86,-86,-78,-90,-42,-78,-76,-76,-75,-91,-90,-100,-100,-100,-100,-84,-80,-100,-79,-79,-83,-84,-100,-83,-100,-100,-89,-90,-100,-100,-86,-88,-88,-87,-89,-89,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-86,-100,-100,-88,-100,-91,-93,-100,-90,-100,-100,-88,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-47,-100,-47,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-67,-67,-100,-100,-100,-88,-87,-87,-87,-91,-89,-88,-89,-100,-100,-100,-100,323,5,5346155012647
