38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:19:55:41,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,44:48:c1:a5:82:30,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1f:01:92,38:17:c3:1f:22:32,38:17:c3:1e:ff:02,60:32:b1:3e:1a:b7,38:17:c3:1e:ff:01,38:17:c3:1f:01:90,38:17:c3:1f:01:91,38:17:c3:1f:09:90,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,80:8d:b7:55:39:c2,00:4e:35:de:e1:00,00:4e:35:de:e1:01,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:11,00:4e:35:de:e1:12,00:4e:35:de:e1:10,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,00:4e:35:de:e1:02,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,a8:bd:27:4c:bd:32,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,00:4e:35:de:d7:51,00:4e:35:de:d7:50,80:8d:b7:55:3a:40,00:4e:35:de:d7:53,00:4e:35:de:d7:52,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:53,38:17:c3:19:45:b1,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,80:8d:b7:55:25:e0,38:17:c3:1f:22:31,38:17:c3:1f:09:83,20:a6:cd:50:24:a2,b4:5d:50:e1:92:23,38:17:c3:1f:09:93,20:a6:cd:42:0b:f3,38:17:c3:1f:09:92,20:a6:cd:50:24:a0,20:a6:cd:50:24:a1,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e3,72:32:b1:3e:1a:b8,68:ff:7b:e4:af:39,38:17:c3:19:55:40,38:17:c3:19:55:42,b4:5d:50:e1:92:22,44:48:c1:91:95:b0,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,72:32:b1:3e:1a:b7,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:50,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:08:40,00:4e:35:df:0e:12,a8:bd:27:4c:bd:31,38:17:c3:1f:22:20,00:4e:35:df:0e:11,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:43,38:17:c3:19:36:32,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,a8:bd:27:4c:bd:30,38:17:c3:1f:22:22,38:17:c3:19:36:30,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,38:17:c3:19:45:b0,00:4e:35:df:0e:10,64:e5:99:c3:13:3c,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,00:4e:35:df:27:00,00:4e:35:de:d7:40,x,y,timestamp
-100,-100,-100,-90,-100,-79,-90,-100,-91,-100,-91,-87,-80,-91,-89,-89,-89,-27,-100,-89,-100,-100,-90,-100,-91,-100,-100,-100,-89,-100,-90,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-76,-73,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-85,-84,-81,-75,-46,-75,-75,-88,-88,-88,-71,-75,-79,-87,-90,-100,-100,-100,-91,-68,-68,-62,-68,-100,-88,-88,-81,-81,-93,-88,-82,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-85,-100,-91,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-61,-100,-88,-100,-100,-100,-100,-100,-100,-100,-85,-85,-84,-100,-100,-100,-62,-100,-100,-76,-75,-73,-100,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-29,1449727499758
-100,-100,-100,-90,-100,-79,-90,-100,-91,-100,-93,-87,-81,-91,-79,-79,-79,-27,-100,-89,-100,-100,-90,-100,-91,-100,-100,-100,-89,-100,-90,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-89,-85,-86,-85,-84,-79,-71,-48,-76,-76,-85,-85,-85,-73,-75,-75,-84,-90,-100,-100,-100,-93,-71,-69,-63,-69,-100,-88,-88,-79,-79,-93,-88,-81,-81,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-90,-85,-100,-89,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-64,-100,-88,-100,-100,-100,-100,-100,-100,-100,-84,-84,-83,-100,-100,-100,-63,-100,-100,-75,-74,-75,-100,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-29,1454661597464
-100,-100,-100,-90,-100,-80,-89,-100,-89,-100,-93,-87,-83,-91,-85,-85,-85,-28,-100,-89,-100,-100,-90,-100,-92,-100,-100,-100,-89,-100,-90,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-89,-86,-85,-85,-84,-81,-76,-49,-75,-76,-84,-85,-84,-74,-75,-74,-84,-90,-100,-100,-100,-93,-68,-68,-64,-68,-100,-88,-88,-81,-82,-93,-88,-81,-81,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-89,-90,-100,-89,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-62,-100,-88,-100,-100,-100,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-61,-100,-100,-74,-74,-76,-100,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-29,1459858154598
-100,-100,-100,-90,-100,-80,-89,-100,-89,-100,-93,-87,-84,-91,-84,-84,-83,-28,-100,-89,-100,-100,-90,-100,-92,-100,-100,-100,-90,-100,-90,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-89,-84,-85,-85,-84,-79,-76,-48,-73,-75,-82,-82,-82,-79,-77,-77,-86,-93,-100,-100,-100,-93,-67,-66,-63,-66,-100,-88,-88,-78,-75,-93,-88,-79,-81,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-89,-90,-100,-89,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-61,-100,-88,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-100,-100,-100,-62,-100,-100,-73,-70,-72,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-29,1464880326940
-100,-100,-100,-90,-100,-80,-89,-100,-90,-100,-90,-90,-81,-90,-82,-81,-81,-30,-100,-89,-100,-100,-90,-100,-93,-100,-100,-100,-92,-100,-90,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-89,-84,-89,-85,-84,-83,-74,-43,-73,-73,-87,-87,-86,-75,-75,-75,-89,-93,-93,-100,-100,-93,-77,-76,-63,-76,-100,-88,-88,-82,-83,-93,-88,-83,-83,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-89,-90,-100,-89,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-64,-100,-88,-100,-100,-100,-100,-100,-100,-92,-87,-89,-83,-100,-100,-100,-63,-100,-100,-78,-77,-75,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-51,1499785024635
-100,-100,-100,-89,-100,-83,-90,-100,-91,-100,-90,-90,-81,-89,-80,-80,-79,-35,-100,-89,-100,-100,-91,-100,-90,-100,-100,-100,-91,-100,-90,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-89,-85,-84,-84,-75,-46,-74,-74,-85,-86,-86,-74,-73,-74,-89,-93,-92,-100,-100,-93,-77,-76,-63,-76,-100,-88,-88,-83,-83,-93,-88,-84,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-89,-90,-100,-89,-83,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-64,-100,-88,-100,-100,-100,-100,-100,-100,-92,-86,-85,-87,-100,-100,-100,-63,-100,-100,-76,-74,-75,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-51,1504819023852
-100,-100,-100,-89,-100,-82,-92,-100,-92,-100,-92,-90,-80,-90,-81,-81,-80,-31,-100,-89,-100,-100,-91,-100,-90,-100,-100,-100,-91,-100,-91,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-90,-74,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-89,-85,-84,-83,-72,-45,-74,-73,-87,-87,-87,-74,-73,-73,-89,-93,-92,-100,-100,-93,-76,-74,-72,-76,-100,-88,-88,-85,-82,-93,-88,-84,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-89,-90,-100,-89,-83,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-72,-100,-100,-100,-100,-100,-100,-100,-100,-92,-86,-86,-86,-100,-100,-100,-71,-100,-100,-77,-78,-77,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-51,1509944418068
-100,-100,-100,-91,-100,-82,-91,-100,-90,-100,-89,-89,-80,-90,-79,-82,-81,-36,-100,-89,-100,-100,-91,-100,-93,-100,-100,-100,-90,-100,-91,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-89,-85,-84,-83,-72,-45,-73,-74,-88,-88,-87,-74,-75,-74,-89,-93,-90,-100,-100,-93,-74,-75,-60,-74,-100,-88,-88,-84,-83,-93,-88,-84,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-90,-100,-89,-83,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-62,-100,-100,-100,-100,-100,-100,-100,-100,-92,-87,-86,-86,-100,-100,-100,-63,-100,-100,-76,-78,-78,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-51,1515060945723
-100,-100,-100,-90,-100,-82,-92,-100,-90,-100,-88,-89,-81,-89,-80,-80,-81,-34,-100,-89,-100,-100,-91,-100,-93,-100,-100,-100,-90,-100,-91,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-89,-85,-84,-83,-73,-45,-72,-72,-87,-89,-87,-74,-74,-74,-89,-93,-91,-100,-100,-93,-74,-75,-63,-74,-100,-88,-88,-83,-83,-93,-88,-84,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-90,-100,-89,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-60,-100,-100,-100,-100,-100,-100,-100,-100,-92,-86,-86,-87,-100,-100,-100,-63,-100,-100,-79,-75,-75,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-51,1520181838794
-100,-100,-100,-90,-100,-84,-91,-100,-92,-100,-89,-89,-78,-89,-89,-80,-80,-30,-100,-89,-100,-100,-91,-100,-93,-100,-100,-100,-89,-100,-91,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-89,-100,-84,-84,-74,-45,-74,-73,-85,-85,-85,-74,-74,-74,-89,-93,-91,-100,-100,-93,-74,-74,-60,-75,-100,-100,-88,-83,-82,-93,-88,-84,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-86,-100,-89,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-61,-100,-100,-100,-100,-100,-100,-100,-100,-92,-86,-88,-86,-100,-100,-100,-62,-100,-100,-76,-76,-77,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-51,1525613809156
-100,-100,-100,-90,-100,-84,-92,-100,-92,-100,-93,-93,-78,-89,-88,-80,-80,-32,-100,-89,-100,-100,-91,-100,-93,-100,-100,-100,-91,-100,-91,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-89,-100,-100,-76,-75,-54,-78,-80,-85,-87,-85,-72,-71,-72,-89,-93,-93,-100,-100,-93,-71,-74,-66,-73,-100,-100,-90,-76,-76,-93,-88,-84,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-91,-100,-89,-84,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-66,-100,-100,-100,-100,-100,-100,-100,-100,-92,-84,-85,-84,-100,-100,-100,-66,-100,-100,-76,-76,-74,-100,-100,-85,-91,-90,-92,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-74,1560792596955
-100,-100,-100,-90,-100,-84,-93,-100,-92,-100,-91,-89,-78,-89,-89,-80,-80,-33,-100,-89,-100,-100,-91,-100,-93,-100,-100,-100,-91,-100,-91,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-89,-100,-100,-76,-79,-48,-79,-77,-85,-87,-85,-74,-73,-73,-89,-93,-93,-100,-100,-93,-71,-74,-67,-73,-100,-100,-87,-77,-76,-93,-88,-84,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-91,-100,-89,-84,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-65,-100,-100,-100,-100,-100,-100,-100,-100,-92,-84,-85,-84,-100,-100,-100,-65,-100,-100,-75,-75,-74,-100,-100,-85,-91,-91,-92,-76,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-74,1565861710026
-100,-100,-100,-90,-100,-84,-91,-100,-92,-100,-91,-89,-78,-89,-87,-80,-80,-33,-100,-89,-100,-100,-91,-100,-93,-100,-100,-100,-91,-100,-91,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-76,-79,-46,-76,-76,-85,-86,-86,-75,-76,-76,-89,-92,-92,-100,-100,-93,-72,-72,-68,-73,-100,-100,-87,-76,-76,-93,-88,-84,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-91,-100,-89,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-66,-100,-100,-100,-100,-100,-100,-100,-100,-92,-82,-85,-84,-100,-100,-100,-66,-100,-100,-72,-72,-72,-100,-100,-84,-92,-91,-92,-77,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-74,1570976295545
-100,-100,-100,-90,-100,-81,-91,-100,-92,-100,-91,-89,-78,-89,-87,-80,-80,-31,-100,-100,-100,-100,-91,-100,-93,-100,-100,-100,-91,-100,-91,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-73,-75,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-77,-79,-49,-79,-79,-87,-87,-86,-76,-76,-76,-89,-92,-89,-100,-100,-93,-71,-73,-65,-72,-100,-100,-87,-76,-76,-93,-88,-82,-86,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-91,-100,-89,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-67,-100,-100,-100,-100,-100,-100,-100,-90,-89,-85,-86,-84,-100,-100,-100,-67,-100,-100,-73,-74,-74,-100,-100,-84,-92,-89,-92,-77,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-74,1576397242470
-100,-100,-100,-90,-100,-81,-91,-100,-92,-100,-91,-92,-78,-89,-90,-80,-80,-33,-100,-100,-100,-100,-91,-100,-93,-100,-100,-100,-91,-100,-91,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-76,-78,-50,-79,-77,-87,-88,-86,-77,-76,-76,-89,-93,-90,-100,-100,-93,-72,-73,-65,-72,-100,-100,-87,-76,-76,-93,-88,-83,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-91,-100,-90,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-63,-100,-100,-100,-100,-100,-100,-100,-90,-89,-84,-84,-84,-100,-100,-100,-65,-100,-100,-71,-73,-74,-100,-100,-86,-92,-91,-90,-77,-78,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-74,1581496553510
-100,-100,-100,-90,-100,-80,-91,-100,-92,-100,-92,-92,-78,-89,-90,-80,-80,-31,-100,-100,-100,-100,-91,-100,-93,-100,-100,-100,-91,-100,-91,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-75,-78,-47,-79,-80,-89,-87,-89,-74,-72,-73,-89,-93,-90,-100,-100,-93,-72,-73,-65,-72,-100,-86,-88,-75,-75,-100,-87,-84,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-91,-100,-90,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-90,-89,-85,-85,-84,-100,-100,-100,-63,-100,-100,-73,-73,-81,-100,-100,-86,-92,-90,-90,-76,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,-74,1586591234758
-100,-100,-100,-88,-100,-81,-87,-100,-87,-100,-87,-88,-78,-88,-89,-80,-80,-27,-100,-100,-100,-100,-91,-100,-86,-100,-100,-100,-85,-100,-86,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-77,-81,-48,-78,-78,-90,-90,-93,-75,-74,-74,-89,-90,-90,-100,-100,-93,-72,-71,-57,-74,-100,-86,-88,-77,-77,-100,-87,-84,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-100,-91,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-90,-89,-78,-79,-78,-100,-100,-100,-56,-100,-100,-67,-68,-67,-100,-100,-86,-83,-83,-84,-78,-79,-78,-85,-100,-100,-100,-100,-100,-100,-100,-100,252,-97,1620059283651
-100,-100,-100,-86,-100,-86,-86,-100,-86,-100,-89,-88,-85,-87,-84,-85,-85,-31,-100,-100,-100,-100,-88,-100,-89,-100,-100,-100,-87,-100,-88,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-77,-79,-49,-79,-76,-88,-87,-88,-72,-73,-73,-89,-90,-91,-100,-100,-90,-73,-74,-54,-72,-100,-86,-88,-74,-76,-100,-85,-83,-82,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-100,-91,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-90,-89,-84,-84,-83,-100,-100,-100,-54,-100,-100,-68,-69,-69,-100,-100,-86,-83,-83,-84,-84,-83,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,252,-97,1625543621201
-100,-100,-100,-87,-100,-82,-87,-100,-87,-100,-92,-88,-85,-87,-86,-85,-85,-28,-100,-100,-100,-100,-88,-100,-89,-100,-100,-100,-92,-100,-90,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-78,-81,-48,-79,-80,-93,-91,-88,-76,-75,-78,-89,-92,-91,-100,-100,-90,-84,-83,-54,-84,-100,-86,-85,-78,-78,-100,-85,-87,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-91,-100,-91,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-90,-89,-83,-83,-84,-100,-100,-100,-57,-100,-100,-67,-67,-66,-100,-100,-86,-83,-93,-84,-84,-84,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,252,-97,1630723386981
-100,-100,-100,-89,-100,-80,-92,-100,-89,-100,-88,-89,-85,-89,-88,-85,-85,-27,-100,-100,-100,-100,-88,-100,-89,-100,-100,-100,-92,-100,-90,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-87,-90,-90,-87,-87,-80,-81,-50,-82,-82,-89,-92,-91,-73,-73,-74,-89,-92,-91,-100,-100,-93,-82,-83,-52,-83,-100,-90,-87,-79,-79,-100,-91,-86,-86,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-91,-100,-91,-81,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-90,-89,-84,-86,-84,-100,-100,-100,-52,-100,-100,-69,-68,-69,-100,-100,-86,-83,-91,-84,-84,-83,-83,-85,-87,-88,-100,-100,-100,-100,-100,-100,252,-97,1636105252916
-100,-100,-100,-89,-100,-83,-90,-100,-90,-100,-88,-89,-85,-89,-88,-85,-85,-29,-100,-100,-100,-100,-88,-100,-93,-100,-100,-100,-94,-100,-90,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-86,-90,-90,-86,-87,-78,-81,-51,-81,-81,-90,-88,-88,-77,-76,-75,-89,-93,-94,-100,-100,-93,-81,-82,-53,-82,-100,-90,-89,-79,-78,-100,-91,-86,-86,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-90,-100,-91,-81,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-90,-89,-84,-86,-86,-100,-100,-100,-53,-100,-100,-69,-70,-69,-100,-100,-87,-83,-92,-84,-82,-82,-81,-85,-87,-88,-100,-100,-100,-100,-100,-100,252,-97,1641646221403
