38:17:c3:1f:0e:12,38:17:c3:19:d7:62,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,80:8d:b7:55:39:d0,00:4e:35:df:06:40,44:48:c1:a5:82:30,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,44:48:c1:a5:82:21,66:2a:2f:53:7c:99,44:48:c1:a5:82:20,44:48:c1:a5:82:22,b4:5d:50:e1:96:53,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:1f:01:92,38:17:c3:1f:22:30,80:8d:b7:55:3a:52,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,72:32:b1:3e:1a:b8,38:17:c3:1f:01:90,80:8d:b7:55:3a:50,38:17:c3:1f:01:91,80:8d:b7:55:3a:51,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:55:52,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:0e:00,38:17:c3:19:55:50,38:17:c3:19:55:51,80:8d:b7:55:3a:41,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,80:8d:b7:55:3a:40,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,80:8d:b7:55:25:e3,b4:5d:50:e1:92:31,b4:5d:50:e1:96:50,60:32:b1:3e:1a:b7,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,72:32:b1:3e:1a:b7,20:a6:cd:50:24:a0,60:32:b1:3e:1a:b8,b4:5d:50:e1:92:30,38:17:c3:19:71:90,00:4e:35:de:e1:12,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,20:a6:cd:42:0b:e3,38:17:c3:1f:00:b0,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:1f:09:83,38:17:c3:19:45:a0,38:17:c3:1f:09:93,38:17:c3:1f:09:90,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:19:45:a1,38:17:c3:1f:09:92,38:17:c3:1f:09:91,38:17:c3:19:71:92,38:17:c3:19:71:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,b4:5d:50:e1:92:23,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:1f:08:50,38:17:c3:19:55:40,38:17:c3:19:55:41,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,00:4e:35:de:d7:52,b4:5d:50:e1:92:20,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:31,44:48:c1:91:95:b2,44:48:c1:91:95:b3,00:4e:35:de:d7:53,00:4e:35:de:e1:02,38:17:c3:19:55:42,38:17:c3:1f:08:51,44:48:c1:91:95:b0,44:48:c1:91:95:b1,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:32,38:17:c3:1f:08:52,38:17:c3:1f:08:40,38:17:c3:1f:08:42,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:08:41,00:4e:35:df:0e:12,00:4e:35:df:0e:10,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:36:30,38:17:c3:1f:22:21,38:17:c3:1f:22:22,00:4e:35:df:0e:00,38:17:c3:19:36:31,00:4e:35:de:d7:43,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:40,38:17:c3:1f:22:20,38:17:c3:19:71:82,00:4e:35:df:0e:11,38:17:c3:19:36:32,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,00:4e:35:df:0e:02,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1f:0f:90,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1b:08:b0,00:4e:35:df:27:02,00:4e:35:df:27:12,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:0e:01,00:4e:35:df:27:01,00:4e:35:df:27:10,00:4e:35:df:27:11,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,00:4e:35:df:27:00,9c:d6:43:60:92:e0,x,y,timestamp
-87,-100,-86,-86,-86,-86,-100,-88,-100,-80,-76,-87,-44,-78,-75,-87,-85,-89,-85,-86,-84,-27,-100,-100,-100,-100,-83,-100,-84,-75,-75,-74,-100,-90,-100,-100,-100,-84,-100,-84,-100,-100,-100,-85,-100,-100,-89,-100,-100,-78,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-86,-80,-81,-72,-100,-100,-100,-100,-100,-73,-74,-83,-100,-100,-84,-100,-100,-84,-100,-100,-88,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-84,-91,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-78,-100,-100,-100,-100,-68,-65,-100,-100,-100,-88,-78,-100,-100,-100,-73,-72,-73,-67,-100,-100,-100,-90,-88,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-88,-85,-100,-100,-100,-100,-84,-78,-77,-78,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-229,9224102373460
-88,-100,-86,-87,-86,-89,-100,-90,-100,-82,-76,-90,-43,-76,-79,-90,-85,-89,-85,-86,-84,-27,-100,-100,-100,-100,-83,-100,-84,-74,-75,-76,-100,-91,-100,-100,-100,-93,-100,-84,-100,-100,-100,-85,-100,-100,-89,-100,-100,-76,-100,-100,-100,-100,-100,-100,-77,-100,-77,-100,-100,-100,-100,-100,-82,-83,-76,-100,-100,-100,-100,-100,-75,-75,-84,-100,-100,-85,-100,-100,-84,-100,-100,-94,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-89,-94,-100,-100,-100,-85,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-68,-67,-100,-100,-100,-88,-79,-100,-100,-100,-75,-71,-75,-67,-100,-100,-100,-90,-88,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-87,-100,-100,-100,-100,-84,-78,-77,-76,-90,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-229,9229242498874
-86,-100,-86,-87,-86,-88,-100,-88,-100,-80,-82,-87,-42,-77,-78,-89,-84,-88,-85,-84,-84,-26,-100,-100,-100,-100,-83,-100,-84,-72,-74,-73,-100,-91,-100,-100,-100,-90,-100,-84,-100,-100,-100,-85,-100,-100,-89,-100,-100,-74,-100,-100,-100,-100,-100,-100,-75,-100,-74,-100,-100,-100,-100,-100,-80,-79,-76,-100,-100,-100,-100,-87,-75,-75,-85,-100,-100,-85,-100,-100,-84,-100,-100,-94,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-88,-94,-88,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-66,-65,-100,-100,-100,-88,-79,-100,-100,-100,-72,-70,-74,-66,-100,-100,-100,-90,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-100,-100,-100,-100,-84,-78,-77,-77,-88,-81,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-229,9234422978664
-89,-100,-86,-87,-86,-89,-100,-88,-100,-77,-77,-88,-43,-78,-75,-88,-89,-88,-89,-88,-88,-27,-100,-100,-100,-100,-83,-100,-89,-70,-71,-70,-100,-90,-100,-100,-100,-91,-100,-91,-100,-100,-100,-84,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-85,-100,-77,-100,-100,-100,-85,-100,-76,-76,-75,-100,-100,-100,-100,-87,-75,-75,-85,-100,-100,-85,-100,-100,-84,-100,-100,-94,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-83,-91,-85,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-68,-68,-100,-100,-100,-88,-79,-100,-100,-100,-73,-74,-71,-69,-100,-100,-100,-90,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-85,-100,-100,-100,-100,-81,-77,-78,-78,-89,-85,-83,-84,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-229,9265144388496
-88,-100,-86,-87,-86,-90,-100,-88,-100,-80,-77,-89,-43,-74,-74,-87,-83,-86,-83,-83,-84,-26,-100,-100,-100,-100,-83,-100,-93,-73,-74,-74,-100,-91,-100,-100,-100,-92,-100,-91,-100,-100,-100,-84,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-76,-100,-76,-100,-100,-100,-85,-100,-81,-80,-76,-100,-100,-100,-100,-87,-75,-74,-85,-100,-100,-85,-100,-100,-84,-100,-100,-94,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-87,-91,-85,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-67,-70,-100,-100,-100,-88,-80,-100,-100,-100,-73,-73,-72,-69,-100,-100,-100,-90,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-81,-77,-78,-77,-89,-85,-83,-84,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-229,9270356691828
-85,-100,-86,-87,-86,-86,-100,-85,-100,-82,-77,-89,-47,-74,-81,-89,-83,-88,-83,-83,-82,-26,-100,-100,-100,-100,-83,-100,-91,-72,-72,-72,-100,-90,-100,-100,-100,-90,-100,-91,-100,-100,-100,-83,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-75,-100,-73,-100,-100,-100,-86,-86,-82,-82,-78,-100,-100,-100,-100,-87,-78,-79,-85,-100,-100,-85,-100,-100,-84,-100,-100,-94,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-92,-92,-85,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-61,-61,-100,-100,-100,-88,-80,-100,-100,-100,-69,-70,-71,-61,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-86,-100,-100,-100,-100,-85,-82,-81,-81,-84,-85,-85,-86,-92,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-251,9326468075348
-84,-100,-86,-87,-86,-86,-100,-84,-100,-81,-80,-87,-48,-80,-80,-87,-80,-86,-80,-79,-80,-26,-100,-100,-100,-100,-83,-100,-90,-75,-74,-77,-100,-90,-100,-100,-100,-94,-100,-90,-100,-100,-100,-83,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-73,-100,-74,-100,-100,-100,-86,-86,-81,-81,-76,-100,-100,-100,-100,-87,-76,-76,-85,-100,-100,-85,-100,-100,-84,-100,-100,-94,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-91,-92,-85,-100,-100,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-62,-84,-100,-100,-100,-88,-80,-100,-100,-100,-73,-72,-70,-62,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-100,-100,-100,-100,-83,-78,-80,-80,-85,-88,-86,-86,-92,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-251,9331377081908
-84,-100,-86,-87,-86,-86,-100,-84,-100,-84,-76,-90,-54,-77,-78,-88,-80,-89,-87,-88,-86,-26,-100,-100,-100,-100,-83,-100,-90,-79,-81,-80,-100,-91,-100,-100,-100,-94,-100,-90,-100,-100,-100,-84,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-86,-86,-84,-83,-74,-100,-100,-100,-100,-87,-75,-72,-85,-100,-100,-86,-100,-100,-84,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-92,-85,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-52,-51,-100,-100,-100,-88,-86,-100,-100,-100,-67,-68,-68,-50,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-100,-100,-83,-78,-80,-79,-91,-88,-86,-86,-92,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-251,9336583573313
-89,-100,-86,-87,-86,-90,-100,-88,-100,-84,-80,-90,-58,-80,-80,-89,-80,-89,-87,-88,-86,-25,-100,-100,-100,-100,-100,-100,-90,-76,-76,-76,-100,-94,-100,-100,-100,-94,-100,-90,-100,-100,-100,-81,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-79,-100,-78,-100,-100,-100,-86,-86,-83,-85,-76,-100,-100,-100,-100,-87,-75,-76,-86,-100,-100,-84,-100,-100,-85,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-85,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-53,-53,-100,-100,-100,-88,-83,-100,-100,-100,-70,-70,-83,-54,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-78,-100,-100,-100,-100,-83,-84,-80,-79,-93,-88,-86,-86,-92,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-251,9341681936748
-90,-100,-86,-87,-86,-89,-100,-89,-100,-84,-79,-92,-50,-79,-79,-90,-87,-90,-87,-88,-87,-32,-100,-100,-100,-100,-100,-100,-90,-77,-77,-76,-100,-92,-100,-100,-100,-94,-100,-90,-100,-100,-100,-81,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-80,-100,-81,-100,-100,-100,-86,-86,-83,-84,-75,-100,-100,-100,-100,-87,-76,-75,-86,-100,-100,-85,-100,-100,-85,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-92,-85,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-53,-54,-100,-100,-100,-88,-81,-100,-100,-100,-67,-69,-69,-55,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-83,-88,-87,-87,-88,-88,-86,-86,-92,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-251,9346867209194
-90,-100,-86,-87,-86,-90,-100,-92,-100,-83,-78,-92,-46,-76,-77,-91,-87,-89,-87,-89,-88,-25,-100,-100,-100,-100,-100,-100,-90,-77,-76,-78,-100,-92,-100,-100,-100,-94,-100,-90,-100,-100,-100,-87,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-81,-100,-80,-100,-100,-100,-86,-86,-84,-83,-71,-100,-100,-100,-100,-87,-72,-71,-86,-100,-100,-85,-100,-100,-85,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-92,-84,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-52,-53,-100,-100,-100,-88,-81,-100,-100,-100,-68,-67,-70,-51,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-79,-100,-100,-100,-100,-83,-82,-82,-83,-89,-88,-86,-86,-92,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-251,9352202094348
-90,-100,-86,-87,-86,-90,-100,-92,-100,-86,-79,-92,-49,-80,-80,-91,-87,-89,-89,-90,-88,-24,-100,-100,-100,-100,-100,-100,-90,-73,-73,-73,-100,-90,-100,-100,-100,-94,-100,-90,-100,-100,-100,-87,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-82,-100,-100,-100,-86,-86,-88,-86,-80,-100,-100,-100,-100,-87,-80,-80,-87,-100,-100,-85,-100,-100,-85,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-92,-93,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-49,-49,-100,-100,-100,-88,-82,-100,-100,-100,-65,-65,-66,-48,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-85,-100,-100,-100,-100,-81,-84,-84,-84,-89,-88,-86,-86,-92,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-273,9403665406881
-90,-100,-86,-87,-86,-90,-100,-92,-100,-88,-80,-92,-53,-81,-80,-91,-87,-89,-89,-90,-88,-25,-100,-100,-100,-100,-100,-100,-90,-73,-74,-74,-100,-88,-100,-100,-100,-94,-100,-90,-100,-100,-100,-87,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-81,-100,-82,-100,-100,-100,-86,-86,-90,-89,-84,-100,-100,-100,-100,-87,-85,-86,-87,-100,-100,-85,-100,-100,-85,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-92,-93,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-49,-49,-100,-100,-100,-88,-81,-100,-100,-100,-67,-67,-67,-50,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-100,-100,-100,-100,-81,-81,-80,-81,-93,-87,-86,-86,-92,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-273,9408992164848
-90,-100,-86,-87,-86,-90,-100,-92,-100,-87,-81,-92,-52,-79,-80,-91,-87,-89,-89,-90,-88,-23,-100,-100,-100,-100,-100,-100,-90,-74,-74,-75,-100,-90,-100,-100,-100,-94,-100,-90,-100,-100,-100,-90,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-86,-86,-86,-87,-82,-100,-100,-100,-100,-87,-82,-82,-90,-100,-100,-85,-100,-100,-85,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-92,-93,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-50,-49,-100,-100,-100,-88,-84,-100,-100,-100,-67,-66,-68,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-85,-100,-100,-100,-100,-81,-82,-82,-82,-91,-87,-86,-86,-92,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-273,9414259892710
-90,-100,-86,-87,-86,-90,-100,-92,-100,-86,-79,-92,-53,-77,-81,-91,-87,-89,-89,-90,-88,-34,-100,-100,-100,-100,-100,-100,-90,-73,-74,-74,-100,-90,-100,-100,-100,-94,-100,-90,-100,-100,-100,-90,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-86,-100,-83,-100,-100,-100,-86,-86,-87,-85,-81,-100,-100,-100,-100,-87,-82,-80,-90,-100,-100,-85,-100,-100,-85,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-92,-93,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-49,-49,-100,-100,-100,-88,-84,-100,-100,-100,-67,-68,-67,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-84,-100,-100,-100,-100,-84,-81,-82,-81,-92,-87,-86,-86,-92,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-273,9419542822135
-90,-100,-86,-87,-86,-90,-100,-92,-100,-88,-80,-92,-52,-77,-80,-91,-87,-89,-89,-90,-88,-25,-100,-100,-100,-100,-100,-100,-90,-73,-72,-72,-100,-91,-100,-100,-100,-94,-100,-90,-100,-100,-100,-90,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-86,-86,-87,-87,-81,-100,-100,-100,-100,-87,-80,-81,-90,-100,-100,-85,-100,-100,-89,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-92,-93,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-50,-49,-100,-100,-100,-88,-84,-100,-100,-100,-64,-68,-67,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-85,-100,-100,-100,-100,-83,-81,-81,-81,-94,-87,-87,-89,-92,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-273,9424469459165
-90,-100,-86,-87,-86,-90,-100,-92,-100,-88,-80,-92,-54,-79,-81,-91,-87,-89,-89,-89,-88,-24,-100,-100,-100,-100,-100,-100,-90,-72,-74,-72,-100,-89,-100,-100,-100,-94,-100,-90,-100,-100,-100,-90,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-87,-100,-85,-100,-100,-100,-86,-86,-88,-87,-83,-100,-100,-100,-100,-87,-83,-84,-86,-100,-100,-85,-100,-100,-86,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-92,-93,-100,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-49,-50,-100,-100,-100,-88,-82,-100,-100,-100,-76,-65,-65,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-86,-100,-100,-100,-100,-83,-81,-82,-82,-94,-87,-87,-89,-92,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,-273,9429560924163
-90,-100,-100,-100,-100,-90,-100,-92,-100,-89,-73,-92,-49,-79,-79,-91,-87,-89,-89,-89,-88,-26,-100,-100,-100,-100,-100,-100,-100,-77,-76,-74,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-84,-100,-85,-100,-100,-100,-100,-100,-91,-90,-86,-100,-100,-100,-100,-100,-86,-86,-86,-100,-100,-86,-100,-100,-87,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-92,-90,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-86,-100,-100,-100,-100,-47,-47,-100,-100,-100,-88,-82,-100,-100,-100,-65,-64,-65,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-100,-100,-100,-100,-83,-81,-82,-82,-91,-87,-87,-89,-100,-91,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,650,-273,9509289448247
