20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,38:17:c3:19:d7:70,44:48:c1:91:d0:10,38:17:c3:19:d7:72,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,44:48:c1:91:d0:04,38:17:c3:24:47:50,38:17:c3:24:47:52,38:17:c3:24:47:51,66:2a:2f:53:7c:99,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:22:61:90,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:14:00,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,a8:bd:27:4c:aa:83,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:82,38:17:c3:22:5e:f1,a8:bd:27:4c:aa:81,38:17:c3:22:5e:f2,20:a6:cd:42:13:f0,b4:5d:50:e1:96:40,20:a6:cd:42:13:f1,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,38:17:c3:1f:19:f0,20:a6:cd:42:13:f2,b4:5d:50:e1:96:42,38:17:c3:1f:00:a2,b4:5d:50:e1:96:43,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:81,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,38:17:c3:1f:09:82,38:17:c3:1f:09:83,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:1f:09:80,44:48:c1:91:95:a3,38:17:c3:19:d7:71,38:17:c3:19:36:30,44:48:c1:91:aa:21,38:17:c3:1f:14:01,38:17:c3:1f:1c:10,72:32:b1:3e:1a:b8,38:17:c3:1f:1c:11,80:8d:b7:55:25:e3,38:17:c3:22:61:92,38:17:c3:22:61:91,38:17:c3:1f:19:f1,38:17:c3:1a:cf:d0,38:17:c3:1f:19:f2,20:a6:cd:42:0b:e3,38:17:c3:19:36:31,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:03,38:17:c3:19:36:32,80:8d:b7:55:3a:52,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,38:17:c3:1e:ff:10,38:17:c3:1e:ff:12,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:1e:ff:11,38:17:c3:19:71:90,80:8d:b7:55:39:d0,80:8d:b7:55:29:d0,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:35:01,80:8d:b7:55:25:e0,68:ff:7b:e4:af:39,38:17:c3:19:71:92,80:8d:b7:55:39:d1,38:17:c3:19:71:91,ea:9e:b4:53:24:54,68:ff:7b:e4:af:38,38:17:c3:1f:22:30,20:a6:cd:50:24:b0,38:17:c3:19:71:80,80:8d:b7:55:39:c1,80:8d:b7:55:29:d1,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:d2,80:8d:b7:55:39:d2,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,38:17:c3:1f:22:32,38:17:c3:1f:22:31,20:a6:cd:50:24:a2,00:4e:35:df:06:52,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:1f:0e:10,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:40,00:4e:35:de:e1:12,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:22:22,80:8d:b7:55:4d:02,80:8d:b7:55:4d:12,80:8d:b7:55:4d:10,38:17:c3:1f:22:21,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-85,-100,-100,-100,-100,-100,-100,-100,-76,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-48,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-50,-100,-89,-88,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-60,-61,-60,-72,-74,-73,-73,-77,-77,-78,-100,-77,-84,-85,-84,-83,-84,-83,-85,-78,-78,-81,-81,-79,-77,-92,-88,-77,-87,-81,-87,-84,-88,-92,-89,-91,-84,-91,-86,-88,-100,-86,-78,-82,-82,-82,-76,-88,-86,-87,-77,-80,-86,-85,-87,-86,-85,-76,-90,-91,-90,-91,-87,-87,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,546,687,2797641832420
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-85,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-48,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-49,-100,-88,-88,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-61,-62,-61,-73,-73,-73,-72,-78,-77,-78,-100,-78,-84,-80,-84,-84,-83,-84,-90,-78,-78,-81,-82,-81,-77,-91,-89,-77,-87,-81,-87,-84,-88,-92,-91,-91,-83,-90,-87,-87,-100,-86,-77,-82,-83,-82,-77,-89,-87,-87,-77,-77,-85,-84,-85,-87,-85,-77,-90,-91,-90,-91,-86,-88,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,546,687,2801450318929
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-47,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-52,-100,-87,-86,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-61,-60,-61,-74,-74,-74,-73,-76,-76,-78,-100,-77,-84,-80,-83,-83,-84,-83,-90,-77,-77,-83,-82,-82,-76,-93,-90,-77,-88,-88,-86,-84,-93,-92,-90,-91,-86,-90,-85,-88,-100,-86,-77,-82,-83,-82,-77,-92,-87,-87,-77,-77,-85,-84,-85,-85,-85,-77,-92,-91,-90,-91,-88,-89,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,546,687,2805262954709
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-77,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-47,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-49,-100,-87,-86,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-60,-62,-60,-72,-72,-72,-73,-78,-78,-86,-100,-77,-81,-80,-83,-83,-84,-83,-87,-76,-76,-81,-81,-81,-75,-92,-90,-79,-88,-89,-86,-84,-93,-92,-91,-91,-85,-90,-86,-88,-100,-89,-79,-80,-81,-81,-80,-87,-87,-87,-78,-77,-85,-84,-85,-87,-87,-79,-93,-91,-90,-92,-88,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,546,687,2809075051062
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-76,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-48,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-54,-100,-87,-86,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-60,-61,-61,-73,-73,-73,-85,-77,-78,-84,-100,-77,-81,-80,-82,-82,-82,-83,-87,-77,-75,-84,-84,-84,-75,-92,-90,-79,-90,-86,-87,-84,-93,-92,-90,-91,-85,-90,-86,-90,-100,-89,-79,-82,-82,-83,-79,-89,-86,-88,-77,-79,-85,-84,-84,-87,-87,-78,-91,-90,-90,-92,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,546,687,2812882976789
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-70,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-49,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-45,-100,-83,-82,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-56,-59,-60,-73,-79,-80,-80,-81,-81,-84,-100,-82,-79,-80,-81,-81,-82,-81,-87,-71,-71,-87,-87,-87,-70,-95,-89,-79,-86,-85,-85,-79,-87,-92,-90,-91,-88,-90,-86,-82,-100,-89,-79,-82,-83,-83,-80,-89,-86,-88,-75,-76,-85,-84,-84,-87,-87,-75,-93,-90,-90,-92,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,561,687,2851907180837
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-69,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-47,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-46,-100,-84,-83,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-61,-79,-80,-80,-80,-81,-81,-84,-100,-82,-79,-80,-82,-81,-80,-80,-87,-71,-71,-87,-87,-86,-70,-92,-89,-82,-87,-85,-87,-79,-90,-92,-90,-91,-91,-90,-88,-90,-100,-89,-81,-82,-83,-79,-80,-89,-86,-88,-70,-74,-85,-86,-85,-87,-87,-71,-93,-90,-90,-92,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,561,687,2855704793127
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-46,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-48,-100,-84,-83,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-62,-79,-79,-79,-79,-81,-81,-82,-100,-81,-81,-79,-81,-81,-80,-80,-87,-71,-71,-87,-87,-86,-70,-93,-90,-82,-87,-85,-87,-80,-90,-92,-90,-91,-91,-90,-87,-81,-100,-89,-81,-81,-78,-79,-80,-89,-86,-88,-75,-76,-85,-86,-85,-87,-87,-75,-92,-90,-90,-92,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,561,687,2859505688803
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-69,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-46,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-58,-100,-84,-84,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-79,-81,-79,-80,-83,-82,-82,-100,-81,-79,-82,-80,-80,-81,-79,-87,-71,-70,-89,-87,-88,-70,-93,-90,-81,-87,-87,-87,-82,-84,-92,-90,-91,-91,-90,-89,-84,-100,-89,-82,-79,-79,-80,-81,-89,-86,-88,-75,-79,-85,-86,-87,-87,-87,-75,-92,-90,-90,-92,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,561,687,2863304344843
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-46,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-50,-100,-85,-84,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-62,-79,-79,-80,-81,-82,-82,-84,-100,-82,-79,-80,-80,-81,-80,-80,-85,-70,-72,-89,-87,-88,-70,-93,-90,-81,-87,-87,-87,-82,-84,-92,-90,-91,-88,-90,-91,-90,-100,-89,-82,-79,-82,-80,-81,-89,-86,-88,-75,-73,-85,-86,-87,-87,-87,-72,-96,-90,-90,-92,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,561,687,2867097878748
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-46,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-50,-100,-86,-86,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-62,-60,-60,-78,-76,-77,-77,-81,-83,-81,-100,-82,-81,-82,-82,-82,-82,-82,-84,-69,-69,-89,-87,-88,-69,-92,-90,-81,-87,-88,-87,-80,-84,-92,-87,-91,-92,-90,-88,-81,-100,-89,-82,-79,-82,-80,-81,-89,-86,-88,-76,-72,-85,-86,-87,-88,-88,-75,-96,-90,-90,-92,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,561,687,2870897502913
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-75,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-57,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-59,-100,-86,-87,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-66,-76,-75,-75,-75,-79,-79,-81,-100,-80,-81,-81,-84,-86,-85,-86,-84,-70,-69,-89,-87,-88,-70,-93,-91,-81,-87,-88,-86,-80,-91,-92,-87,-91,-90,-90,-88,-80,-100,-89,-82,-70,-79,-79,-81,-89,-86,-88,-75,-76,-80,-81,-80,-88,-88,-73,-96,-90,-90,-92,-78,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,687,2906999640087
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-70,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-51,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-60,-100,-89,-90,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-78,-79,-77,-76,-79,-79,-83,-100,-80,-81,-81,-84,-83,-84,-84,-84,-67,-67,-88,-86,-87,-67,-92,-89,-81,-88,-89,-88,-80,-91,-92,-87,-91,-90,-92,-88,-80,-100,-89,-82,-77,-77,-79,-81,-89,-86,-88,-76,-76,-80,-78,-81,-88,-88,-76,-93,-90,-90,-92,-79,-80,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,576,687,2910827391075
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-52,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-62,-100,-87,-88,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-68,-65,-68,-79,-79,-79,-79,-81,-82,-82,-100,-81,-81,-81,-85,-85,-86,-86,-84,-69,-69,-88,-86,-87,-68,-92,-92,-77,-88,-84,-84,-80,-91,-92,-87,-91,-90,-90,-90,-83,-100,-89,-76,-77,-80,-81,-76,-89,-86,-88,-76,-75,-80,-78,-81,-88,-88,-74,-92,-90,-90,-92,-83,-82,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,576,687,2914643213105
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-53,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-56,-100,-89,-89,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-66,-79,-79,-79,-79,-80,-81,-82,-100,-81,-81,-81,-85,-85,-86,-86,-85,-69,-69,-85,-84,-83,-69,-92,-92,-77,-84,-84,-84,-80,-91,-92,-87,-91,-90,-90,-90,-82,-100,-89,-76,-81,-80,-80,-78,-89,-86,-88,-73,-75,-80,-88,-81,-88,-88,-76,-94,-90,-90,-92,-82,-82,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,576,687,2918443058312
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-52,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-60,-100,-88,-88,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-65,-67,-67,-80,-78,-79,-79,-79,-80,-83,-100,-80,-81,-83,-85,-85,-84,-85,-84,-69,-69,-84,-83,-85,-69,-92,-91,-77,-83,-84,-83,-83,-91,-92,-87,-91,-91,-90,-88,-82,-100,-89,-76,-82,-81,-81,-77,-89,-89,-89,-74,-75,-80,-87,-87,-88,-88,-75,-92,-90,-90,-92,-82,-82,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,576,687,2922242083935
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-54,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-54,-100,-86,-88,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-68,-79,-79,-79,-80,-80,-81,-83,-100,-80,-83,-85,-84,-84,-85,-85,-84,-69,-70,-84,-83,-84,-69,-92,-92,-77,-83,-85,-83,-85,-91,-92,-87,-91,-89,-90,-88,-84,-100,-89,-76,-83,-82,-82,-77,-89,-89,-89,-75,-77,-89,-89,-89,-88,-88,-75,-88,-90,-89,-92,-84,-82,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,576,687,2926054300861
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-72,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-56,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-58,-100,-91,-88,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-70,-76,-76,-76,-76,-80,-79,-83,-100,-79,-83,-85,-81,-81,-81,-81,-84,-69,-69,-84,-82,-84,-69,-89,-88,-77,-87,-87,-88,-85,-91,-88,-88,-89,-90,-90,-89,-81,-100,-88,-76,-80,-77,-76,-77,-89,-86,-87,-73,-73,-79,-79,-81,-88,-88,-73,-90,-90,-89,-92,-79,-79,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,591,687,2963881489648
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-91,-100,-100,-100,-100,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-57,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-56,-100,-91,-90,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-69,-77,-78,-78,-78,-81,-80,-83,-100,-79,-83,-87,-81,-81,-81,-81,-83,-71,-67,-82,-80,-81,-67,-91,-87,-79,-88,-87,-88,-85,-91,-88,-87,-89,-90,-92,-88,-82,-100,-88,-79,-79,-78,-80,-79,-87,-86,-88,-70,-73,-80,-80,-80,-88,-88,-70,-92,-90,-89,-92,-81,-80,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,591,687,2967682625012
